구,법정동,단지명,계약일자,층,전용면적,거래금액,정책여부
노원구,월계동,광운대역현대프라힐스,2025-12-18,10,18.534,21450,정책후
노원구,월계동,광운대역현대프라힐스,2025-12-18,11,18.524,20750,정책후
노원구,월계동,광운대역현대프라힐스,2025-12-18,11,18.534,21700,정책후
노원구,월계동,광운대역현대프라힐스,2025-12-18,12,18.534,21700,정책후
노원구,월계동,광운대역현대프라힐스,2025-12-18,13,18.524,20750,정책후
노원구,월계동,광운대역현대프라힐스,2025-12-18,14,18.534,21700,정책후
노원구,월계동,녹천역두산위브아파트,2024-06-24,1,84.9343,69000,정책전
노원구,월계동,녹천역두산위브아파트,2024-06-24,5,84.9094,69000,정책전
노원구,월계동,동신,2026-04-20,7,71.83,87000,정책후
노원구,월계동,동신,2026-04-20,8,71.14,87000,정책후
노원구,월계동,동신,2026-07-03,2,71.83,89000,정책후
노원구,월계동,동신,2026-07-03,8,70.81,89000,정책후
노원구,월계동,동신,2026-07-09,8,91.54,100000,정책후
노원구,월계동,동신,2026-07-09,10,91.54,100000,정책후
노원구,월계동,미성,2026-04-11,6,50.14,90000,정책후
노원구,월계동,미성,2026-04-11,14,50.14,90000,정책후
노원구,월계동,삼호4,2025-03-15,5,50.18,59900,정책전
노원구,월계동,삼호4,2025-03-15,11,50.18,59900,정책전
노원구,월계동,삼호4,2026-03-31,6,50.18,74500,정책후
노원구,월계동,삼호4,2026-03-31,11,50.18,74500,정책후
노원구,월계동,성원(사슴4),2024-12-30,6,49.92,47000,정책전
노원구,월계동,성원(사슴4),2024-12-30,7,49.92,47000,정책전
노원구,월계동,주공2,2024-08-14,7,38.64,31000,정책전
노원구,월계동,주공2,2024-08-14,12,38.64,31000,정책전
노원구,월계동,풍림아이원,2024-09-08,3,84.491,82250,정책전
노원구,월계동,풍림아이원,2024-09-08,3,84.491,82250,정책전
노원구,월계동,한진한화그랑빌,2024-06-08,14,84.97,89500,정책전
노원구,월계동,한진한화그랑빌,2024-06-08,25,84.97,89500,정책전
노원구,월계동,현대,2025-09-24,20,59.95,69500,정책후
노원구,월계동,현대,2025-09-24,22,59.95,69500,정책후
노원구,월계동,현대,2026-05-28,6,84.98,100000,정책후
노원구,월계동,현대,2026-05-28,13,84.98,100000,정책후
노원구,중계동,주공10,2024-07-29,4,58.14,72200,정책전
노원구,중계동,주공10,2024-07-29,8,58.14,72200,정책전
노원구,중계동,주공2,2025-05-27,8,44.52,36000,정책전
노원구,중계동,주공2,2025-05-27,11,44.52,36000,정책전
노원구,중계동,중계그린1단지,2024-08-24,3,49.5,53000,정책전
노원구,중계동,중계그린1단지,2024-08-24,11,49.5,53000,정책전
노원구,중계동,중계그린1단지,2025-09-24,6,49.85,57000,정책후
노원구,중계동,중계그린1단지,2025-09-24,6,49.5,57000,정책후
노원구,중계동,중계그린1단지,2026-01-13,4,49.5,57000,정책후
노원구,중계동,중계그린1단지,2026-01-13,5,49.5,57000,정책후
노원구,중계동,중계그린1단지,2026-04-21,3,39.91,49000,정책후
노원구,중계동,중계그린1단지,2026-04-21,7,39.78,49000,정책후
노원구,중계동,중계무지개,2025-06-18,4,49.54,50500,정책전
노원구,중계동,중계무지개,2025-06-18,7,49.54,50500,정책전
노원구,중계동,중계무지개,2026-07-22,9,39.82,52000,정책후
노원구,중계동,중계무지개,2026-07-22,13,39.96,52000,정책후
노원구,하계동,건영,2025-08-20,8,53.14,52400,정책후
노원구,하계동,건영,2025-08-20,8,53.14,52400,정책후
노원구,하계동,우성,2024-05-27,10,84.91,90000,정책전
노원구,하계동,우성,2024-05-27,13,127.22,90000,정책전
노원구,하계동,우성,2024-08-24,4,84.91,100000,정책전
노원구,하계동,우성,2024-08-24,15,84.91,100000,정책전
노원구,하계동,장미(시영6),2025-03-18,4,59.22,63000,정책전
노원구,하계동,장미(시영6),2025-03-18,13,59.22,63000,정책전
노원구,하계동,장미(시영6),2026-01-22,4,39.78,49500,정책후
노원구,하계동,장미(시영6),2026-01-22,10,39.92,49500,정책후
노원구,하계동,청솔(시영7),2026-02-14,4,49.85,59000,정책후
노원구,하계동,청솔(시영7),2026-02-14,6,49.5,59000,정책후
노원구,하계동,학여울청구,2026-05-14,7,84.77,89000,정책후
노원구,하계동,학여울청구,2026-05-14,18,84.77,89000,정책후
노원구,하계동,한신1,2025-06-28,9,27.0,31000,정책후
노원구,하계동,한신1,2025-06-28,13,27.0,31000,정책후
노원구,하계동,현대,2024-08-27,4,71.68,89000,정책전
노원구,하계동,현대,2024-08-27,5,72.2,89000,정책전
도봉구,도봉동,서원,2026-04-08,6,49.77,34500,정책후
도봉구,도봉동,서원,2026-04-08,18,49.77,34500,정책후
도봉구,도봉동,한신,2025-10-19,1,84.94,55000,정책후
도봉구,도봉동,한신,2025-10-19,10,84.94,55000,정책후
도봉구,도봉동,한신,2026-02-21,9,77.46,55000,정책후
도봉구,도봉동,한신,2026-02-21,10,84.94,55000,정책후
도봉구,방학동,신동아아파트1,2025-06-16,4,51.27,33500,정책전
도봉구,방학동,신동아아파트1,2025-06-16,15,53.16,33500,정책전
도봉구,방학동,신동아아파트1,2026-06-24,3,43.35,29000,정책후
도봉구,방학동,신동아아파트1,2026-06-24,13,43.35,29000,정책후
도봉구,방학동,청구아파트,2025-06-24,9,84.97,54800,정책전
도봉구,방학동,청구아파트,2025-06-24,9,84.97,54800,정책전
도봉구,쌍문동,빌드아르떼APT,2026-06-02,4,59.4,48550,정책후
도봉구,쌍문동,빌드아르떼APT,2026-06-02,4,59.77,49100,정책후
도봉구,쌍문동,빌드아르떼APT,2026-06-02,4,59.4,49050,정책후
도봉구,쌍문동,빌드아르떼APT,2026-06-02,5,59.4,48550,정책후
도봉구,쌍문동,빌드아르떼APT,2026-06-02,5,59.77,49100,정책후
도봉구,쌍문동,빌드아르떼APT,2026-06-02,5,59.4,49050,정책후
도봉구,쌍문동,빌드아르떼APT,2026-06-02,6,59.4,48550,정책후
도봉구,쌍문동,빌드아르떼APT,2026-06-02,6,59.77,49100,정책후
도봉구,쌍문동,빌드아르떼APT,2026-06-02,6,59.4,49050,정책후
도봉구,쌍문동,빌드아르떼APT,2026-06-02,7,59.4,48800,정책후
도봉구,쌍문동,빌드아르떼APT,2026-06-02,7,59.77,49350,정책후
도봉구,쌍문동,빌드아르떼APT,2026-06-02,7,59.4,49300,정책후
도봉구,쌍문동,빌드아르떼APT,2026-06-02,8,59.4,48800,정책후
도봉구,쌍문동,빌드아르떼APT,2026-06-02,8,59.77,49350,정책후
도봉구,쌍문동,빌드아르떼APT,2026-06-02,8,59.4,49300,정책후
도봉구,쌍문동,빌드아르떼APT,2026-06-02,9,59.4,49300,정책후
도봉구,쌍문동,빌드아르떼APT,2026-06-02,9,59.4,48800,정책후
도봉구,쌍문동,빌드아르떼APT,2026-06-02,9,59.77,49350,정책후
도봉구,창동,주공17단지,2024-06-18,2,36.16,32000,정책전
도봉구,창동,주공17단지,2024-06-18,5,36.34,32000,정책전
도봉구,창동,주공17단지,2024-08-17,3,36.16,34000,정책전
도봉구,창동,주공17단지,2024-08-17,11,36.34,34000,정책전
도봉구,창동,주공17단지,2026-04-23,10,36.16,31000,정책후
도봉구,창동,주공17단지,2026-04-23,12,36.16,31000,정책후
도봉구,창동,창동주공2단지,2026-03-07,3,45.55,47500,정책후
도봉구,창동,창동주공2단지,2026-03-07,10,45.9,47500,정책후
도봉구,창동,창동주공3단지(해등마을),2025-10-01,7,59.39,62500,정책후
도봉구,창동,창동주공3단지(해등마을),2025-10-01,9,58.01,62500,정책후
도봉구,창동,창동주공3단지(해등마을),2026-04-17,4,49.94,69000,정책후
도봉구,창동,창동주공3단지(해등마을),2026-04-17,12,49.94,69000,정책후
도봉구,창동,창동주공4단지,2025-09-05,4,41.3,37000,정책후
도봉구,창동,창동주공4단지,2025-09-05,9,41.3,37000,정책후
동대문구,답십리동,동답한신,2026-05-19,2,59.22,60000,정책후
동대문구,답십리동,동답한신,2026-05-19,15,44.35,60000,정책후
동대문구,답십리동,래미안미드카운티,2025-10-11,5,84.97,150000,정책후
동대문구,답십리동,래미안미드카운티,2025-10-11,20,84.99,150000,정책후
동대문구,답십리동,래미안위브,2025-06-27,7,84.98,140000,정책전
동대문구,답십리동,래미안위브,2025-06-27,16,84.99,140000,정책전
동대문구,답십리동,래미안위브,2025-09-20,2,84.98,140000,정책후
동대문구,답십리동,래미안위브,2025-09-20,4,84.98,140000,정책후
동대문구,답십리동,청계한신휴플러스,2024-07-05,2,73.96,100000,정책전
동대문구,답십리동,청계한신휴플러스,2024-07-05,15,59.74,100000,정책전
동대문구,답십리동,청계한신휴플러스,2025-04-13,10,59.74,105550,정책전
동대문구,답십리동,청계한신휴플러스,2025-04-13,13,59.74,105550,정책전
동대문구,용두동,LOFT129,2025-12-22,3,22.1159,28170,정책후
동대문구,용두동,LOFT129,2025-12-22,3,21.7596,28170,정책후
동대문구,용두동,LOFT129,2025-12-22,5,22.1739,29344,정책후
동대문구,용두동,LOFT129,2025-12-22,5,22.1159,29267,정책후
동대문구,용두동,LOFT129,2025-12-22,5,22.0665,29662,정책후
동대문구,용두동,LOFT129,2025-12-22,5,22.1739,29806,정책후
동대문구,용두동,LOFT129,2025-12-22,5,22.1159,29728,정책후
동대문구,용두동,LOFT129,2025-12-22,5,21.7596,28342,정책후
동대문구,용두동,LOFT129,2025-12-22,5,22.1159,28806,정책후
동대문구,용두동,LOFT129,2025-12-22,5,21.7596,28796,정책후
동대문구,용두동,LOFT129,2025-12-22,6,22.1159,29267,정책후
동대문구,용두동,LOFT129,2025-12-22,6,22.0665,29662,정책후
동대문구,용두동,LOFT129,2025-12-22,6,22.1739,29806,정책후
동대문구,용두동,LOFT129,2025-12-22,6,22.1159,29728,정책후
동대문구,용두동,LOFT129,2025-12-22,6,21.7596,28342,정책후
동대문구,용두동,LOFT129,2025-12-22,6,22.1159,28806,정책후
동대문구,용두동,LOFT129,2025-12-22,6,21.7596,28796,정책후
동대문구,용두동,LOFT129,2025-12-22,6,22.1739,29344,정책후
동대문구,용두동,LOFT129,2025-12-22,7,21.7596,28649,정책후
동대문구,용두동,LOFT129,2025-12-22,7,22.1159,29118,정책후
동대문구,용두동,LOFT129,2025-12-22,7,21.7596,29103,정책후
동대문구,용두동,LOFT129,2025-12-22,7,22.1739,29657,정책후
동대문구,용두동,LOFT129,2025-12-22,7,22.1159,29579,정책후
동대문구,용두동,LOFT129,2025-12-22,8,21.7596,28649,정책후
동대문구,용두동,LOFT129,2025-12-22,8,22.1159,29118,정책후
동대문구,용두동,LOFT129,2025-12-22,8,21.7596,29103,정책후
동대문구,용두동,LOFT129,2025-12-22,8,22.1739,29657,정책후
동대문구,용두동,LOFT129,2025-12-22,8,22.1159,29579,정책후
동대문구,용두동,래미안 허브리츠,2024-11-19,12,114.96,135000,정책전
동대문구,용두동,래미안 허브리츠,2024-11-19,12,114.98,135000,정책전
동대문구,용두동,이편한세상청계센트럴포레,2025-05-17,11,59.96,128000,정책전
동대문구,용두동,이편한세상청계센트럴포레,2025-05-17,22,59.9,128000,정책전
동대문구,이문동,래미안이문2차,2024-08-10,3,59.79,80000,정책전
동대문구,이문동,래미안이문2차,2024-08-10,13,59.79,80000,정책전
동대문구,이문동,쌍용,2025-10-14,5,59.99,77800,정책후
동대문구,이문동,쌍용,2025-10-14,13,59.99,77800,정책후
동대문구,장안동,양우내안애애플,2024-12-16,2,15.3388,10500,정책전
동대문구,장안동,양우내안애애플,2024-12-16,5,15.3388,10500,정책전
동대문구,장안동,장안동하트리움,2025-04-30,4,18.6988,26400,정책전
동대문구,장안동,장안동하트리움,2025-04-30,4,20.8393,29500,정책전
동대문구,장안동,장안동하트리움,2025-04-30,5,18.6988,26400,정책전
동대문구,장안동,장안동하트리움,2025-04-30,5,18.1438,25850,정책전
동대문구,장안동,장안동하트리움,2025-04-30,5,18.1377,25850,정책전
동대문구,장안동,장안동하트리움,2025-04-30,6,18.6988,26400,정책전
동대문구,장안동,장안동하트리움,2025-04-30,6,20.8393,29500,정책전
동대문구,장안동,장안동하트리움,2025-04-30,6,18.1438,25850,정책전
동대문구,장안동,장안동하트리움,2025-04-30,6,18.1377,25850,정책전
동대문구,장안동,장안동하트리움,2025-04-30,7,20.8393,29500,정책전
동대문구,장안동,장안동하트리움,2025-04-30,7,18.1438,25850,정책전
동대문구,장안동,장안동하트리움,2025-04-30,8,20.8393,29500,정책전
동대문구,장안동,장안동하트리움,2025-04-30,8,18.1377,25850,정책전
동대문구,장안동,장안동하트리움,2025-04-30,9,18.1377,26400,정책전
동대문구,장안동,장안동하트리움,2025-04-30,10,18.6988,27700,정책전
동대문구,장안동,장안동하트리움,2025-04-30,10,18.1438,26400,정책전
동대문구,장안동,장안동하트리움,2025-04-30,10,18.1377,26400,정책전
동대문구,장안동,장안동하트리움,2025-04-30,11,18.6988,27700,정책전
동대문구,장안동,장안동하트리움,2025-04-30,11,18.1377,26400,정책전
동대문구,장안동,장안동하트리움,2025-04-30,11,18.1438,26400,정책전
동대문구,장안동,장안동하트리움,2025-04-30,12,18.6988,26950,정책전
동대문구,장안동,장안동하트리움,2025-04-30,12,18.6988,27700,정책전
동대문구,장안동,장안동하트리움,2025-04-30,13,18.1377,26400,정책전
동대문구,장안동,장안동하트리움,2025-04-30,13,20.8393,31100,정책전
동대문구,장안동,장안동하트리움,2025-04-30,13,18.1438,26400,정책전
동대문구,장안동,장안동하트리움,2025-04-30,14,18.6988,27700,정책전
동대문구,장안동,장안동하트리움,2025-04-30,14,18.1377,26400,정책전
동대문구,장안동,장안동하트리움,2025-04-30,14,20.8393,31100,정책전
동대문구,장안동,장안동하트리움,2025-04-30,14,18.1438,26400,정책전
동대문구,장안동,장안동하트리움,2025-04-30,15,18.6988,27700,정책전
동대문구,장안동,장안동하트리움,2025-04-30,15,18.1377,26400,정책전
동대문구,장안동,장안동하트리움,2025-04-30,15,20.8393,31100,정책전
동대문구,장안동,장안동하트리움,2025-04-30,16,18.1377,26950,정책전
동대문구,장안동,장안동하트리움,2025-04-30,16,18.1438,26950,정책전
동대문구,장안동,장안동하트리움,2025-04-30,17,18.1377,26950,정책전
동대문구,장안동,장안동하트리움,2025-04-30,17,18.1438,26950,정책전
동대문구,장안동,장안동하트리움,2025-04-30,18,18.6988,28200,정책전
동대문구,장안동,장안동하트리움,2025-04-30,18,18.1377,26950,정책전
동대문구,장안동,장안동하트리움,2025-04-30,18,20.8393,31600,정책전
동대문구,장안동,장안동하트리움,2025-04-30,19,18.6988,28200,정책전
동대문구,장안동,장안동하트리움,2025-04-30,19,18.1438,26950,정책전
동대문구,장안동,장안동하트리움,2025-04-30,19,20.8393,31600,정책전
동대문구,장안동,장안동하트리움,2025-04-30,20,18.6988,28200,정책전
동대문구,장안동,장안동하트리움,2025-04-30,20,18.1377,26950,정책전
동대문구,장안동,장안동하트리움,2025-04-30,20,20.8393,31600,정책전
동대문구,장안동,장안동하트리움,2025-04-30,20,18.1438,26950,정책전
동대문구,장안동,장안동하트리움,2025-04-30,21,18.1377,26950,정책전
동대문구,장안동,장안동하트리움,2025-04-30,21,20.8393,31600,정책전
동대문구,장안동,장안동하트리움,2025-04-30,21,18.1438,26950,정책전
동대문구,장안동,장안동하트리움,2025-04-30,22,18.6988,28200,정책전
동대문구,장안동,장안동하트리움,2025-04-30,22,18.1377,26950,정책전
동대문구,장안동,장안동하트리움,2025-04-30,22,20.8393,31600,정책전
동대문구,장안동,장안동하트리움,2025-04-30,23,18.6988,28200,정책전
동대문구,장안동,장안동하트리움,2025-04-30,23,18.1438,26950,정책전
동대문구,장안동,장안동하트리움,2025-04-30,24,18.1377,26950,정책전
동대문구,장안동,장안동하트리움,2025-04-30,25,18.1377,26850,정책전
동대문구,장안동,장안동하트리움,2025-04-30,25,18.1438,26850,정책전
동대문구,장안동,장안현대,2025-06-05,6,95.39,70000,정책전
동대문구,장안동,장안현대,2025-06-05,11,95.39,70000,정책전
동대문구,장안동,장안현대홈타운(336),2025-06-12,12,59.61,83000,정책전
동대문구,장안동,장안현대홈타운(336),2025-06-12,22,59.54,83000,정책전
동대문구,장안동,장안현대홈타운(336),2025-06-23,3,58.42,83000,정책전
동대문구,장안동,장안현대홈타운(336),2025-06-23,22,59.54,83000,정책전
동대문구,장안동,장안현대홈타운(336),2025-10-18,5,84.87,100000,정책후
동대문구,장안동,장안현대홈타운(336),2025-10-18,16,84.87,100000,정책후
동대문구,장안동,장안힐스테이트,2025-09-27,6,59.885,91000,정책후
동대문구,장안동,장안힐스테이트,2025-09-27,20,59.885,91000,정책후
동대문구,전농동,동대문롯데캐슬노블레스,2025-10-14,20,84.98,158000,정책후
동대문구,전농동,동대문롯데캐슬노블레스,2025-10-14,27,84.98,158000,정책후
동대문구,전농동,래미안크레시티,2025-03-15,2,59.99,120000,정책전
동대문구,전농동,래미안크레시티,2025-03-15,5,59.99,120000,정책전
동대문구,전농동,래미안크레시티,2025-09-20,8,84.98,160000,정책후
동대문구,전농동,래미안크레시티,2025-09-20,19,84.98,160000,정책후
동대문구,전농동,퀸즈W청량리역,2026-03-23,4,20.0021,28950,정책후
동대문구,전농동,퀸즈W청량리역,2026-03-23,5,20.0021,28950,정책후
동대문구,전농동,퀸즈W청량리역,2026-03-23,6,20.0021,29300,정책후
동대문구,전농동,퀸즈W청량리역,2026-03-23,7,20.0021,28950,정책후
동대문구,전농동,퀸즈W청량리역,2026-03-23,7,20.0021,29300,정책후
동대문구,전농동,퀸즈W청량리역,2026-03-23,8,20.0021,28950,정책후
동대문구,전농동,퀸즈W청량리역,2026-03-23,8,20.0021,29300,정책후
동대문구,전농동,퀸즈W청량리역,2026-03-23,9,20.0021,31250,정책후
동대문구,전농동,퀸즈W청량리역,2026-03-23,9,20.0021,28950,정책후
동대문구,전농동,퀸즈W청량리역,2026-03-23,9,20.0021,29300,정책후
동대문구,전농동,퀸즈W청량리역,2026-03-23,10,20.0021,28950,정책후
동대문구,전농동,퀸즈W청량리역,2026-03-23,10,20.0021,29300,정책후
동대문구,전농동,퀸즈W청량리역,2026-03-23,11,20.0021,31250,정책후
동대문구,제기동,리스트안암,2024-11-07,4,18.41,27950,정책전
동대문구,제기동,리스트안암,2024-11-07,5,18.41,27950,정책전
동대문구,제기동,리스트안암,2024-11-07,6,18.41,28850,정책전
동대문구,제기동,리스트안암,2024-11-07,7,18.41,28850,정책전
동대문구,제기동,리스트안암,2024-11-07,8,18.41,28850,정책전
동대문구,제기동,리스트안암,2024-11-07,9,18.41,28850,정책전
동대문구,제기동,리스트안암,2024-11-07,10,18.41,28950,정책전
동대문구,제기동,리스트안암,2024-11-07,11,18.41,28950,정책전
동대문구,제기동,리스트안암,2024-11-07,12,18.41,28950,정책전
동대문구,제기동,리스트안암,2024-11-07,13,18.41,29100,정책전
동대문구,제기동,리스트안암,2024-11-07,14,18.41,29100,정책전
동대문구,제기동,리스트안암,2024-11-07,15,18.41,29700,정책전
동대문구,제기동,리스트안암,2024-11-07,16,18.41,29700,정책전
동대문구,제기동,리스트안암,2024-11-07,17,18.41,29700,정책전
동대문구,제기동,리스트안암,2024-11-07,18,18.41,29700,정책전
동대문구,제기동,어진재,2025-09-19,2,15.61,17000,정책후
동대문구,제기동,어진재,2025-09-19,3,15.28,17000,정책후
동대문구,제기동,한신아파트,2025-10-15,8,114.885,100000,정책후
동대문구,제기동,한신아파트,2025-10-15,8,84.76,100000,정책후
동대문구,제기동,한신아파트,2025-10-15,24,84.76,100000,정책후
동대문구,청량리동,미주,2025-04-26,2,102.15,109000,정책전
동대문구,청량리동,미주,2025-04-26,11,102.15,109000,정책전
동대문구,회기동,민족통일MJ캠퍼스경희대,2025-11-19,10,20.34,23000,정책후
동대문구,회기동,민족통일MJ캠퍼스경희대,2025-11-19,10,23.16,23000,정책후
동대문구,회기동,베라체캠퍼스,2025-08-26,10,24.011,26000,정책후
동대문구,회기동,베라체캠퍼스,2025-08-26,14,24.319,26000,정책후
동대문구,휘경동,휘경SK뷰,2025-10-15,21,84.31,135000,정책후
동대문구,휘경동,휘경SK뷰,2025-10-15,24,84.59,135000,정책후
동대문구,휘경동,휘경베스트빌현대,2025-10-15,2,114.88,79000,정책후
동대문구,휘경동,휘경베스트빌현대,2025-10-15,12,114.88,79000,정책후
동작구,노량진동,신동아리버파크,2024-07-24,2,84.88,110000,정책전
동작구,노량진동,신동아리버파크,2024-07-24,16,84.88,110000,정책전
동작구,노량진동,신동아리버파크,2025-03-07,15,84.88,116000,정책전
동작구,노량진동,신동아리버파크,2025-03-07,18,84.88,116000,정책전
동작구,노량진동,신동아리버파크,2026-05-23,6,114.75,164000,정책후
동작구,노량진동,신동아리버파크,2026-05-23,11,84.88,164000,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,4,18.01,33500,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,4,18.01,33700,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,5,18.01,33500,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,5,18.01,33700,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,6,18.01,33850,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,6,18.01,34050,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,7,18.01,33850,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,7,18.01,34050,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,8,18.01,33850,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,8,18.01,34050,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,9,18.01,34250,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,9,18.01,34400,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,10,18.01,34250,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,10,18.01,34400,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,11,18.01,34250,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,11,18.01,34650,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,12,18.01,34450,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,12,18.01,34650,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,13,18.01,34450,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,13,18.01,34650,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,14,18.01,35000,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,15,18.01,35000,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,16,18.01,35350,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,17,18.01,35350,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,18,18.01,35350,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,19,18.01,35350,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,20,18.01,35700,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,21,18.01,35700,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,22,18.01,35700,정책후
동작구,노량진동,한강더퍼스트타워,2026-07-27,23,18.01,35700,정책후
동작구,대방동,대림아파트,2025-09-26,4,59.84,120000,정책후
동작구,대방동,대림아파트,2025-09-26,11,59.84,120000,정책후
동작구,대방동,대방동현대,2025-03-01,7,84.96,105000,정책전
동작구,대방동,대방동현대,2025-03-01,18,84.96,105000,정책전
동작구,대방동,성원,2025-06-20,2,84.32,121500,정책전
동작구,대방동,성원,2025-06-20,7,84.32,121500,정책전
동작구,대방동,주공2,2025-06-22,6,51.66,88000,정책전
동작구,대방동,주공2,2025-06-22,7,51.66,88000,정책전
동작구,본동,경동윈츠리버,2025-04-19,5,56.68,95000,정책전
동작구,본동,경동윈츠리버,2025-04-19,12,56.68,95000,정책전
동작구,사당동,극동(105),2024-08-03,8,46.75,77000,정책전
동작구,사당동,극동(105),2024-08-03,10,46.75,77000,정책전
동작구,사당동,극동(105),2025-03-08,3,84.32,102500,정책전
동작구,사당동,극동(105),2025-03-08,8,59.25,102500,정책전
동작구,사당동,래미안로이파크,2025-03-01,3,84.98,166000,정책전
동작구,사당동,래미안로이파크,2025-03-01,4,84.98,166000,정책전
동작구,사당동,사당롯데캐슬골든포레,2025-03-15,13,59.9908,115000,정책전
동작구,사당동,사당롯데캐슬골든포레,2025-03-15,17,59.9908,115000,정책전
동작구,사당동,사당롯데캐슬골든포레,2025-06-27,13,84.9787,140000,정책전
동작구,사당동,사당롯데캐슬골든포레,2025-06-27,15,84.9739,140000,정책전
동작구,사당동,삼성래미안,2025-05-17,1,114.502,120000,정책전
동작구,사당동,삼성래미안,2025-05-17,18,84.967,120000,정책전
동작구,사당동,스타팰리스이수,2026-05-06,3,18.08,40200,정책후
동작구,사당동,스타팰리스이수,2026-05-06,3,18.08,41100,정책후
동작구,사당동,스타팰리스이수,2026-05-06,4,18.08,40200,정책후
동작구,사당동,스타팰리스이수,2026-05-06,6,18.08,41100,정책후
동작구,사당동,스타팰리스이수,2026-05-06,7,18.08,41100,정책후
동작구,사당동,스타팰리스이수,2026-05-06,8,18.08,41100,정책후
동작구,사당동,스타팰리스이수,2026-05-06,9,18.08,41100,정책후
동작구,사당동,스타팰리스이수,2026-05-06,10,18.08,41100,정책후
동작구,사당동,스타팰리스이수,2026-05-06,11,18.08,41500,정책후
동작구,사당동,스타팰리스이수,2026-05-06,12,18.08,41500,정책후
동작구,사당동,스타팰리스이수,2026-05-06,13,18.08,41500,정책후
동작구,사당동,스타팰리스이수,2026-05-06,14,18.08,41500,정책후
동작구,사당동,현대,2026-06-06,1,59.96,103000,정책후
동작구,사당동,현대,2026-06-06,2,59.96,103000,정책후
동작구,상도동,두산위브트레지움2차,2025-06-05,8,84.9736,160000,정책전
동작구,상도동,두산위브트레지움2차,2025-06-05,16,84.8624,160000,정책전
동작구,상도동,상도더샵2차,2025-06-27,3,84.99,132500,정책전
동작구,상도동,상도더샵2차,2025-06-27,10,84.99,132500,정책전
동작구,상도동,상도효성해링턴플레이스,2025-09-20,12,59.9769,122000,정책후
동작구,상도동,상도효성해링턴플레이스,2025-09-20,23,59.9769,122000,정책후
동작구,상도동,중앙하이츠빌,2025-10-18,6,84.9794,130000,정책후
동작구,상도동,중앙하이츠빌,2025-10-18,11,84.9883,130000,정책후
동작구,상도동,힐스테이트 상도 센트럴파크,2025-10-19,12,84.6099,180000,정책후
동작구,상도동,힐스테이트 상도 센트럴파크,2025-10-19,13,84.7835,180000,정책후
동작구,신대방동,골드타워,2025-04-14,4,19.423,31650,정책전
동작구,신대방동,골드타워,2025-04-14,4,19.423,30950,정책전
동작구,신대방동,골드타워,2025-04-14,5,19.423,32000,정책전
동작구,신대방동,골드타워,2025-04-14,5,19.423,31650,정책전
동작구,신대방동,골드타워,2025-04-14,5,19.423,30950,정책전
동작구,신대방동,골드타워,2025-04-14,6,19.423,31650,정책전
동작구,신대방동,골드타워,2025-04-14,7,19.423,32000,정책전
동작구,신대방동,골드타워,2025-04-14,7,19.423,30950,정책전
동작구,신대방동,골드타워,2025-04-14,8,19.423,31650,정책전
동작구,신대방동,골드타워,2025-04-14,8,19.423,30950,정책전
동작구,신대방동,골드타워,2025-04-14,9,19.423,32150,정책전
동작구,신대방동,골드타워,2025-04-14,9,19.423,31850,정책전
동작구,신대방동,골드타워,2025-04-14,10,19.423,32150,정책전
동작구,신대방동,골드타워,2025-04-14,10,19.423,31850,정책전
동작구,신대방동,골드타워,2025-04-14,10,19.423,31300,정책전
동작구,신대방동,골드타워,2025-04-14,11,19.423,32150,정책전
동작구,신대방동,골드타워,2025-04-14,11,19.423,31850,정책전
동작구,신대방동,골드타워,2025-04-14,11,19.423,31300,정책전
동작구,신대방동,골드타워,2025-04-14,12,19.423,32150,정책전
동작구,신대방동,골드타워,2025-04-14,12,19.423,31850,정책전
